Yaw,Pitch,Roll
-4.492833842763929,-10.552923323443935,11.271338573800662
27.656953232907213,13.530176421540308,8.860129943139817
7.45481147108233,7.9098901395860715,2.589372557702884
21.91904979331816,13.634632192154271,4.147827783757158
25.64817028347734,-2.687733065426425,-10.890812219372702
9.11414838383395,-9.396445988420748,-0.7560054230706523
-25.115750941751173,-9.446746128572713,11.46594560266675
13.393370777349304,12.935276096517974,10.413602092785933
-23.04766216970355,-10.785390555184566,11.199045361192656
16.07539852468554,3.8998245514851675,0.9692692020401932
-7.355382278517951,3.541277412850242,-5.823808682967634
4.6186264870408,14.989493855738317,-11.210742341067167
3.582354372409604,8.818648265119503,-13.89622997754039
-25.95729839205582,0.06061077160074291,0.9844426459105513
10.888554061901623,1.2053932109411534,5.057273726488219
12.091869762351642,9.871173526430432,-5.06088344613168
18.610373526077673,-10.008856321241083,-0.8671503686249356
-2.9459050404480216,6.763373933381647,-4.276650765410684
20.567264250386167,-0.41044173559722275,-12.01471862397116
-4.372988363476754,9.341235075241144,-7.48041784313995
26.80038116787437,-1.8536381741262868,-1.2984058614359224
-8.320949299684482,12.851444086957496,6.105185805453765
25.788824154374844,11.245022738081271,-1.4173304244597347
11.893246392124091,13.58043247792623,1.2729669893288218
-24.86710244540627,-8.923442574005684,5.114312816291665
1.0380334012125019,5.7617228363662285,3.8119083940100573
-12.559652760411659,-6.219835848406417,11.144960238851162
-13.169905566769327,14.831375541005542,2.7919636456931123
-4.5448974888696085,-8.142193785851305,2.2690182295727155
-7.872733511968185,-7.512534634028984,-10.759285956103753
15.101034891397042,4.02211004966745,-7.0330100447780275
-8.66847415715339,-0.8774800001866438,3.188780815926343
8.336154980533742,-7.815712243088636,1.1015789247015313
-2.985251623667672,5.487888832802824,5.079710281325955
7.27268802095378,-9.129554443163604,2.640545092022734
29.898530952907336,-2.106481152763717,14.358650421481073
12.50425313236935,3.5835616410152227,-14.73011141358509
11.44987647938634,10.823875315364301,2.2904147015282774
-29.684101019401492,1.2158510105325604,7.574915535671305
15.995689340137481,1.6953433028210725,8.787305107783173
-0.6935050409401455,7.570803666193317,-3.314046500754049
-24.39616933888532,-2.041764769107793,6.787585195319377
-6.090391904158722,6.976302047030302,2.57854600012751
-18.008048441651585,9.308673069918584,0.3624200398003694
3.074475942480099,-6.199910612667594,4.492552737405472
6.02228669914394,-5.210368798577745,-3.160169183084017
-22.699059325035456,14.390930663731442,9.755771855546527
13.628062486191538,13.087308730456371,7.815700966494237
-3.5347316660952934,1.2649607128411908,1.3940074503605508
-9.763099077328764,7.266109831519387,4.920577072222358
27.450809648393943,7.309453404324728,-11.094532470168355
0.34479120480505543,13.656862632368181,-0.7293434682938855
10.413595262908359,12.771492450428422,-13.424159948244986
28.631091982983826,-12.353293182481533,5.942870563072116
-16.243275256881798,-1.9654216075435809,14.93218868833167
-9.424284654808027,-9.205819489771084,-2.7264062241211633
3.738840895767261,0.9410832367193507,12.303885835583326
26.909277000922188,-9.173990021636923,-13.257992219968576
15.511685864839883,-4.971797281979862,-4.636879023875657
-29.046657606614648,3.2931026278425435,13.739791049714594
1.709763366051508,-4.961974244020601,-10.046826112141357
-20.654049241971197,7.925444688702314,-5.828449620563868
-15.471655210956746,-10.402725894666656,14.94390592022544
14.323564692774355,-4.862171087430427,-5.573512898627248
-17.14701414446018,-14.384441666422976,-3.0390567769623598
-16.89049165178529,2.632968608670179,-4.339401365840573
-23.22418359881886,6.990209743659626,-6.790442561541262
7.247528232883454,5.944963471258468,-12.928786385779663
25.285397905909903,-4.193756963158332,-13.933740252121142
18.297973767896487,12.608387333090121,3.0850433647894846
16.77248011591731,14.187754860466583,0.09656081539771755
7.29354874869334,-11.47762642069569,2.4692856558135183
-13.89913225919156,-0.3150479412946634,8.592981094069206
23.03112453974918,6.11235340341538,5.616370662926563
14.554383961131997,-14.418579321409915,-2.954569419783633
28.361548947323087,14.248213540209814,-14.62671145714718
-1.206020768636403,9.213222439633046,-1.970194404881532
-23.75314308874661,-9.082729630657454,-9.743674684847885
16.958888571695,2.4259742161077895,-11.028395760530696
13.095583421087497,13.306841340771445,-8.537184051499107
-11.82194685767644,0.3876322255371836,4.8620069765615455
27.403214621652644,-14.323429548850541,11.279852561357856
-10.880353893450199,12.986416658141934,14.963691088791112
6.353740816934035,11.041653210058836,13.001517330322045
-14.964976412594748,4.491166491145833,13.97182344411511
-19.867246757869108,2.591734839565479,-14.723002290843615
-22.60546619140684,10.760680310036165,2.2390044290258793
-23.83867397186854,-8.088847207274146,12.55529184265069
-4.685214755129998,11.930899618141261,13.76261875652698
-23.358976068153087,-1.5279008810533714,1.6777822917448937
13.922037102192185,1.8268484693783371,8.459968228650606
11.355534218325289,7.678795147106957,0.7406480213333584
-14.057605523584005,5.495030476726978,-14.268509199188605
-11.026331789136684,5.854332464006937,12.68704814272525
24.02035673065116,-10.393902356229209,-10.51516304023577
24.850060747082274,10.693440381401743,-9.52652154302528
-29.4423701283487,8.599969443708673,3.701949079345315
17.51844862065171,9.151003232830746,-5.279196043661955
15.889175225108445,-11.67021018566249,4.7153129958858635
26.12487784234895,-14.800335909172194,-14.465943780947375
